address;source_location;insn;indent
0x4013d0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;LEA	0x1(%R13),%R10;
0x4013d4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;ADD	-0x80(%RBP),%RSI;
0x4013d8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;CMP	%R14,%R13;
0x4013db;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;MOV	%R10,%R13;
0x4013de;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;JE	401330 <kernel+0x180>;
0x4013e4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:144;LEA	(%RBX,%R13,1),%R10;
0x4013e8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:144;MOVSS	(%RDI,%R10,4),%XMM1;
0x4013ee;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:144;CVTSS2SD	%XMM1,%XMM1;
0x4013f2;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:145;TEST	%RDX,%RDX;
0x4013f5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:145;JE	401450 <kernel+0x2a0>;
0x4013f7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:146;MOVAPS	%XMM1,%XMM3;
0x4013fa;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:146;MOVLHPS	%XMM1,%XMM3;
0x4013fd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:146;XORPS	%XMM2,%XMM2;
0x401400;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:146;XOR	%R10D,%R10D;
0x401403;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:146;NOPW	%CS:(%RAX,%RAX,1);
0x401410;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:146;MOVUPD	(%RSI,%R10,8),%XMM4;  (5) 
