address;source_location;insn;indent
0x401330;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;SAL	$0x7,%R9;
0x401334;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;SUB	$-0x80,%R9;
0x401338;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;LEA	0x1(%R8),%ECX;
0x40133c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;MOV	-0x70(%RBP),%RSI;
0x401340;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;ADD	$0x400,%RSI;
0x401347;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;SUB	$-0x80,%R15D;
0x40134b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;SUB	$-0x80,%R12;
0x40134f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;MOV	-0x78(%RBP),%RDX;
0x401353;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;ADD	$-0x80,%RDX;
0x401357;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;MOV	%R9,%RAX;
0x40135a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;CMP	-0x2c(%RBP),%R8D;
0x40135e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;MOV	%ECX,%R8D;
0x401361;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;MOV	-0x60(%RBP),%RDI;
0x401365;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;MOV	-0x58(%RBP),%R9;
0x401369;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:141;JE	4012c0 <kernel+0x110>;
0x40136f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;MOV	%R15D,%R11D;
0x401372;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;CMP	%R11,%R9;
0x401375;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;CMOVB	%R9,%R11;
0x401379;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;CMP	%R12,%R11;
0x40137c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;CMOVBE	%R12,%R11;
0x401380;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;MOV	%R8D,%R9D;
0x401383;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;CMP	-0x68(%RBP),%EDI;
0x401386;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;MOV	%RDX,-0x78(%RBP);
0x40138a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;MOV	%RSI,-0x70(%RBP);
0x40138e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:143;JBE	401330 <kernel+0x180>;
0x401390;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:142;MOV	%R8D,%ECX;
0x401393;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:142;SAL	$0x7,%ECX;
0x401396;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:145;CMP	%ECX,%EDI;
