address;source_location;insn;indent
0x13f0;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;CALL	10a0 <sqrt@plt>;
0x13f5;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VXORPD	%XMM8,%XMM8,%XMM8;
0x13fa;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x78(%RSP),%XMM15;
0x1400;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x60(%RSP),%XMM1;
0x1406;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x58(%RSP),%XMM4;
0x140c;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSS	0x4(%RSP),%XMM2;
0x1412;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x50(%RSP),%XMM5;
0x1418;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x48(%RSP),%XMM6;
0x141e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x40(%RSP),%XMM7;
0x1424;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x38(%RSP),%XMM3;
0x142a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x30(%RSP),%XMM9;
0x1430;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x28(%RSP),%XMM10;
0x1436;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x20(%RSP),%XMM11;
0x143c;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x18(%RSP),%XMM12;
0x1442;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x10(%RSP),%XMM13;
0x1448;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VMOVSD	0x70(%RSP),%XMM14;
0x144e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:69;ADD	0xa0(%RSP),%R13;
0x1456;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:69;ADD	$0x8,%RBP;
0x145a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM0,%XMM15,%XMM0;
0x145e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM4,%XMM1,%XMM1;
0x1462;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM2,%XMM2,%XMM2;
0x1466;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM2,%XMM1,%XMM1;
0x146a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM6,%XMM5,%XMM2;
0x146e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;
0x1472;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;
0x1476;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;
0x147a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM3,%XMM7,%XMM2;
0x147e;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;
0x1482;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;
0x1486;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;
0x148a;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM10,%XMM9,%XMM2;
0x148f;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSD2SS	%XMM1,%XMM1,%XMM1;
0x1493;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VCVTSS2SD	%XMM1,%XMM1,%XMM1;
0x1497;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VADDSD	%XMM1,%XMM2,%XMM1;
0x149b;/home/benabid-guendouzi/Documents/GitHub/AOA-Project5/kernel.c:70;VDIVSD	%XMM12,%XMM11,%XMM2;
