address;source_location;insn;indent
0x401250;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MOVSS	(%RDX,%RSI,4),%XMM2;
0x401255;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;XORPS	%XMM3,%XMM3;
0x401258;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;RSQRTSS	%XMM2,%XMM3;
0x40125c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULSS	%XMM3,%XMM2;
0x401260;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULSS	%XMM3,%XMM2;
0x401264;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;ADDSS	%XMM0,%XMM2;
0x401268;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULSS	%XMM1,%XMM3;
0x40126c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULSS	%XMM2,%XMM3;
0x401270;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MOVSS	%XMM3,(%RCX,%RSI,4);
0x401275;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;INC	%RSI;
0x401278;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;CMP	%RSI,%R11;
0x40127b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;JNE	401250 <kernel+0xa0>;
