address;source_location;insn;indent
0x401320;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:104;LEA	0x1(%RDX),%RAX;
0x401324;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:104;ADD	%R15,%RSI;
0x401327;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:104;ADD	%R15,%R9;
0x40132a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:104;CMP	-0x40(%RBP),%RDX;
0x40132e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:104;MOV	%RAX,%RDX;
0x401331;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:104;JE	40122d <kernel+0x7d>;
0x401337;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:105;MOVSS	(%RCX,%RDX,4),%XMM1;
0x40133c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:105;CVTSS2SD	%XMM1,%XMM1;
0x401340;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:106;CMP	$0x4,%EDI;
0x401343;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:106;JB	4014e4 <kernel+0x334>;
0x401349;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:106;CMP	$0x10,%EDI;
0x40134c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:106;JB	401416 <kernel+0x266>;
0x401352;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:106;XOR	%R11D,%R11D;
0x401355;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:106;NOPW	%CS:(%RAX,%RAX,1);
0x401360;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:108;LEA	(%RSI,%R11,1),%RAX;  (6) 
0x401364;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:108;ADD	$0x8,%RAX;  (6) 
0x401368;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:108;MOVSD	(%RAX),%XMM2;  (6) 
0x40136c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:108;ADDSD	-0x8(%RAX),%XMM2;  (6) 
0x401371;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:109;ADDSD	0x8(%RAX),%XMM2;  (6) 
0x401376;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:110;ADDSD	0x10(%RAX),%XMM2;  (6) 
0x40137b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:110;MULSD	%XMM1,%XMM2;  (6) 
0x40137f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:107;CVTSS2SD	%XMM0,%XMM0;  (6) 
0x401383;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:107;ADDSD	%XMM2,%XMM0;  (6) 
0x401387;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:107;CVTSD2SS	%XMM0,%XMM0;  (6) 
0x40138b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:107;MOVUPD	0x28(%RAX),%XMM2;  (6) 
0x401390;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:107;MOVUPD	0x18(%RAX),%XMM3;  (6) 
0x401395;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:110;ADDPD	%XMM2,%XMM3;  (6) 
0x401399;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:110;MOVAPD	%XMM3,%XMM2;  (6) 
0x40139d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:110;UNPCKHPD	%XMM3,%XMM2;  (6) 
