address;source_location;insn;indent
0x4011b0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;PUSH	%RBP;
0x4011b1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;MOV	%RSP,%RBP;
0x4011b4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;PUSH	%R15;
0x4011b6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;PUSH	%R14;
0x4011b8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;PUSH	%R13;
0x4011ba;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;PUSH	%R12;
0x4011bc;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;PUSH	%RBX;
0x4011bd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;SUB	$0x28,%RSP;
0x4011c1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:93;MOV	%EDI,%R11D;
0x4011c4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:98;MOV	%RSP,%RCX;
0x4011c7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:98;LEA	0xf(,%R11,4),%RAX;
0x4011cf;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:98;AND	$-0x10,%RAX;
0x4011d3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:98;SUB	%RAX,%RCX;
0x4011d6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:98;MOV	%RCX,%RSP;
0x4011d9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;TEST	%EDI,%EDI;
0x4011db;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;JE	40122a <kernel+0x7a>;
0x4011dd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;MOV	%RSI,%RBX;
0x4011e0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;MOV	$-0x4,%ESI;
0x4011e5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;AND	%R11,%RSI;
0x4011e8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;JE	40123c <kernel+0x8c>;
0x4011ea;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;XOR	%EAX,%EAX;
0x4011ec;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;MOVAPS	0xe2d(%RIP),%XMM0;
0x4011f3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;MOVAPS	0xe36(%RIP),%XMM1;
0x4011fa;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;NOPW	(%RAX,%RAX,1);
0x401200;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MOVUPS	(%RDX,%RAX,4),%XMM2;(7) 
0x401204;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;RSQRTPS	%XMM2,%XMM3;(7) 
0x401207;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULPS	%XMM3,%XMM2;(7) 
0x40120a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULPS	%XMM3,%XMM2;(7) 
0x40120d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;ADDPS	%XMM0,%XMM2;(7) 
0x401210;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULPS	%XMM1,%XMM3;(7) 
0x401213;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MULPS	%XMM2,%XMM3;(7) 
0x401216;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:100;MOVAPS	%XMM3,(%RCX,%RAX,4);(7) 
0x40121a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;ADD	$0x4,%RAX;(7) 
0x40121e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;CMP	%RSI,%RAX;(7) 
0x401221;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;JB	401200 <kernel+0x50>;(7) 
0x401223;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;CMP	%R11D,%ESI;
0x401226;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;JNE	40123e <kernel+0x8e>;
0x401228;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;JMP	40127d <kernel+0xcd>;
0x40122a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:99;XORPS	%XMM0,%XMM0;
0x40122d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:118;LEA	-0x28(%RBP),%RSP;
0x401231;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:118;POP	%RBX;
0x401232;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:118;POP	%R12;
0x401234;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:118;POP	%R13;
