address;source_location;insn;indent
0x4011b0;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:68;PUSH	%RBP;
0x4011b1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:68;MOV	%RSP,%RBP;
0x4011b4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:68;MOV	%EDI,%EAX;
0x4011b6;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:73;MOV	%RSP,%RCX;
0x4011b9;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:73;LEA	0xf(,%RAX,4),%R8;
0x4011c1;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:73;AND	$-0x10,%R8;
0x4011c5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:73;SUB	%R8,%RCX;
0x4011c8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:73;MOV	%RCX,%RSP;
0x4011cb;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;TEST	%EDI,%EDI;
0x4011cd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;JE	401253 <kernel+0xa3>;
0x4011d3;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOV	%EAX,%EDI;
0x4011d5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;AND	$-0x4,%EDI;
0x4011d8;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOVQ	%RDI,%XMM0;
0x4011dd;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PSHUFD	$0x44,%XMM0,%XMM0;
0x4011e2;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;JE	40125b <kernel+0xab>;
0x4011e4;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;XOR	%R8D,%R8D;
0x4011e7;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOVAPS	0xe32(%RIP),%XMM1;
0x4011ee;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOVAPS	0xe3b(%RIP),%XMM2;
0x4011f5;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;NOPW	%CS:(%RAX,%RAX,1);
0x401200;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MOVUPS	(%RDX,%R8,4),%XMM3;(4) 
0x401205;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;RSQRTPS	%XMM3,%XMM4;(4) 
0x401208;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULPS	%XMM4,%XMM3;(4) 
0x40120b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULPS	%XMM4,%XMM3;(4) 
0x40120e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;ADDPS	%XMM1,%XMM3;(4) 
0x401211;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULPS	%XMM2,%XMM4;(4) 
0x401214;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MULPS	%XMM3,%XMM4;(4) 
0x401217;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:75;MOVAPS	%XMM4,(%RCX,%R8,4);(4) 
0x40121c;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;ADD	$0x4,%R8;(4) 
0x401220;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;CMP	%RDI,%R8;(4) 
0x401223;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;JB	401200 <kernel+0x50>;(4) 
0x401225;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOVD	%EAX,%XMM1;
0x401229;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PSHUFD	$0x44,%XMM1,%XMM1;
0x40122e;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOVDQA	%XMM1,%XMM2;
0x401232;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PCMPEQD	%XMM0,%XMM2;
0x401236;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PSHUFD	$-0x4f,%XMM2,%XMM3;
0x40123b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;PAND	%XMM2,%XMM3;
0x40123f;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOVD	%XMM3,%R8D;
0x401244;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;MOV	%RDI,%R9;
0x401247;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;TEST	$0x1,%R8B;
0x40124b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;JE	40125e <kernel+0xae>;
0x40124d;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;LEA	-0x1(%RAX),%R8;
0x401251;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;JMP	4012b8 <kernel+0x108>;
0x401253;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:74;XORPS	%XMM0,%XMM0;
0x401256;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;MOV	%RBP,%RSP;
0x401259;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;POP	%RBP;
0x40125a;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;RET;
0x40125b;/home/mathieu/Downloads/AOA-Project5/mathieu_icx/../src/kernel.c:86;XOR	%R9D,%R9D;
